Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Name,Year,Day_Type,Year_Quarter
2913,Women,Lifestyle,Dunk Low,8,2,0.0,2025-06-25,Online,Pune,1036.78,June,2025,Working Day,2
2914,Men,Soccer,Tiempo Legend,L,2,0.0,2025-03-25,Online,Mumbai,950.86,March,2025,Working Day,1
2915,Men,Basketball,Kyrie Flytrap,XL,1,0.0,2024-08-05,Retail,Mumbai,629.34,August,2024,Working Day,3
2916,Kids,Lifestyle,Blazer Mid,XL,2,0.0,2024-08-05,Retail,Hyderabad,1121.25,August,2024,Working Day,3
2917,Men,Soccer,Phantom GT,UNKNOWN,1,0.0,2024-12-21,Retail,Bangalore,1916.14,December,2024,Weekend,4
2918,Men,Training,SuperRep Go,M,2,0.0,2024-11-07,Retail,Mumbai,1398.13,November,2024,Working Day,4
2919,Men,Soccer,Premier III,M,2,0.0,2025-04-01,Retail,Bangalore,488.37,April,2025,Working Day,2
2920,Kids,Soccer,Mercurial Superfly,9,2,2120.88,2025-01-13,Retail,Kolkata,345.7,January,2025,Working Day,1
2921,Kids,Training,Metcon 7,M,2,0.0,2025-01-13,Retail,Bangalore,2826.57,January,2025,Working Day,1
2922,Kids,Soccer,Tiempo Legend,XL,2,0.0,2025-01-16,Online,Kolkata,3495.67,January,2025,Working Day,1
2923,Women,Training,Metcon 7,XL,2,0.0,2024-09-07,Online,Mumbai,371.76,September,2024,Weekend,3
2924,Women,Basketball,LeBron 20,XL,2,0.0,2024-09-07,Retail,Bangalore,71.05,September,2024,Weekend,3
2927,Men,Training,Flex Trainer,L,2,0.0,2024-09-07,Retail,Mumbai,1560.89,September,2024,Weekend,3
2928,Women,Lifestyle,Waffle One,6,3,0.0,2024-09-07,Online,Delhi,1064.86,September,2024,Weekend,3
2929,Kids,Soccer,Tiempo Legend,M,2,0.0,2024-04-01,Retail,Hyderabad,157.26,April,2024,Working Day,2
2930,Women,Basketball,Air Jordan,L,2,0.0,2024-12-20,Retail,Bangalore,819.42,December,2024,Working Day,4
2931,Men,Basketball,Zoom Freak,7,2,0.0,2023-08-25,Retail,Pune,3751.45,August,2023,Working Day,3
2932,Kids,Running,Air Zoom,12,0,0.0,2025-03-01,Online,Bangalore,427.86,March,2025,Weekend,1
2933,Women,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-04-13,Retail,Hyderabad,1069.32,April,2024,Weekend,2
2934,Women,Basketball,LeBron 20,XL,1,0.0,2024-03-14,Online,Mumbai,3043.95,March,2024,Working Day,1
2935,Men,Lifestyle,Dunk Low,L,4,0.0,2024-05-13,Online,Hyderabad,478.07,May,2024,Working Day,2
2936,Women,Training,Flex Trainer,XL,1,4612.57,2024-07-31,Retail,Pune,1933.1,July,2024,Working Day,3
2937,Women,Training,Metcon 7,8,2,0.0,2025-01-14,Online,Delhi,1558.24,January,2025,Working Day,1
2938,Kids,Soccer,Phantom GT,L,1,0.0,2025-01-14,Online,Delhi,2596.64,January,2025,Working Day,1
2939,Women,Basketball,Air Jordan,XL,4,0.0,2025-05-06,Retail,Mumbai,639.03,May,2025,Working Day,2
2940,Women,Soccer,Premier III,L,1,0.0,2025-05-06,Retail,Hyderabad,344.67,May,2025,Working Day,2
2941,Men,Lifestyle,Blazer Mid,XL,1,0.0,2025-05-02,Retail,Kolkata,492.35,May,2025,Working Day,2
2942,Women,Training,Flex Trainer,10,4,8982.51,2025-04-16,Online,Bangalore,68.53,April,2025,Working Day,2
2943,Women,Training,SuperRep Go,7,1,0.0,2024-10-09,Retail,Mumbai,429.78,October,2024,Working Day,4
2944,Women,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-10-06,Retail,Pune,261.36,October,2024,Weekend,4
2945,Kids,Basketball,LeBron 20,XL,1,0.0,2024-12-04,Online,Mumbai,3456.5,December,2024,Working Day,4
2946,Kids,Running,Free RN,XL,2,0.0,2024-12-04,Retail,Bangalore,3129.43,December,2024,Working Day,4
2947,Women,Lifestyle,Blazer Mid,XL,2,0.0,2024-12-04,Online,Mumbai,1604.63,December,2024,Working Day,4
2948,Men,Basketball,Kyrie Flytrap,6,0,0.0,2025-04-19,Online,Kolkata,1708.88,April,2025,Weekend,2
2949,Men,Running,React Infinity,M,2,0.0,2025-07-05,Online,Delhi,698.79,July,2025,Weekend,3
2950,Women,Running,React Infinity,M,2,0.0,2024-09-13,Online,Pune,2540.27,September,2024,Working Day,3
2952,Kids,Training,SuperRep Go,XL,2,0.0,2024-09-13,Retail,Kolkata,2237.39,September,2024,Working Day,3
2954,Women,Training,Flex Trainer,L,1,0.0,2024-07-30,Retail,Pune,3397.29,July,2024,Working Day,3
2955,Kids,Basketball,LeBron 20,XL,2,0.0,2024-07-30,Retail,Kolkata,2250.93,July,2024,Working Day,3
2956,Kids,Training,ZoomX Invincible,UNKNOWN,4,0.0,2024-05-16,Online,Mumbai,3144.87,May,2024,Working Day,2
2957,Men,Basketball,Zoom Freak,XL,2,0.0,2024-11-19,Online,Kolkata,753.26,November,2024,Working Day,4
2958,Women,Lifestyle,Blazer Mid,UNKNOWN,4,0.0,2025-05-07,Online,Mumbai,1097.55,May,2025,Working Day,2
2959,Women,Training,SuperRep Go,M,2,0.0,2024-11-21,Retail,Delhi,3166.22,November,2024,Working Day,4
2960,Men,Training,ZoomX Invincible,M,2,0.0,2024-11-21,Retail,Hyderabad,2620.93,November,2024,Working Day,4
2961,Kids,Soccer,Tiempo Legend,XL,2,0.0,2024-11-21,Retail,Mumbai,665.39,November,2024,Working Day,4
2962,Women,Lifestyle,Air Force 1,9,1,0.0,2025-06-10,Online,Hyderabad,727.92,June,2025,Working Day,2
2963,Kids,Training,Flex Trainer,XL,2,0.0,2025-06-10,Retail,Bangalore,1172.39,June,2025,Working Day,2
2964,Kids,Basketball,Zoom Freak,UNKNOWN,1,0.0,2024-06-17,Online,Mumbai,995.42,June,2024,Working Day,2
2965,Men,Training,Metcon 7,XL,2,0.0,2025-04-28,Retail,Bangalore,3079.48,April,2025,Working Day,2
2966,Kids,Training,Flex Trainer,8,3,0.0,2025-02-27,Online,Pune,333.36,February,2025,Working Day,1
2968,Kids,Training,Flex Trainer,XL,2,0.0,2025-01-24,Retail,Bangalore,575.73,January,2025,Working Day,1
2969,Men,Training,ZoomX Invincible,M,2,0.0,2025-07-19,Online,Pune,2323.02,July,2025,Weekend,3
2970,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2024-11-10,Online,Bangalore,617.91,November,2024,Weekend,4
2971,Women,Lifestyle,Dunk Low,UNKNOWN,2,0.0,2024-11-10,Online,Pune,610.6,November,2024,Weekend,4
2972,Women,Soccer,Phantom GT,M,2,0.0,2024-10-05,Online,Kolkata,1995.69,October,2024,Weekend,4
2973,Kids,Soccer,Phantom GT,XL,2,0.0,2024-10-31,Online,Bangalore,2234.16,October,2024,Working Day,4
2974,Men,Running,Pegasus Turbo,UNKNOWN,3,0.0,2024-11-10,Online,Bangalore,29.28,November,2024,Weekend,4
2975,Kids,Soccer,Mercurial Superfly,10,1,0.0,2024-11-10,Online,Delhi,3279.17,November,2024,Weekend,4
2976,Men,Running,Pegasus Turbo,UNKNOWN,2,0.0,2024-08-08,Retail,Hyderabad,2966.44,August,2024,Working Day,3
2977,Kids,Training,ZoomX Invincible,8,3,5593.0,2025-04-14,Online,Kolkata,821.76,April,2025,Working Day,2
2978,Women,Running,Air Zoom,UNKNOWN,2,0.0,2025-04-14,Retail,Kolkata,581.26,April,2025,Working Day,2
2979,Men,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2025-01-10,Retail,Bangalore,762.54,January,2025,Working Day,1
2980,Women,Running,React Infinity,L,4,0.0,2025-01-10,Retail,Bangalore,3075.35,January,2025,Working Day,1
2981,Kids,Soccer,Premier III,M,4,0.0,2025-01-10,Retail,Pune,2777.67,January,2025,Working Day,1
2982,Men,Lifestyle,Dunk Low,L,2,0.0,2025-06-07,Online,Kolkata,1541.73,June,2025,Weekend,2
2983,Women,Running,Pegasus Turbo,XL,2,0.0,2024-09-06,Retail,Bangalore,2968.2,September,2024,Working Day,3
2984,Men,Soccer,Phantom GT,XL,2,0.0,2024-09-06,Online,Kolkata,3073.4,September,2024,Working Day,3
2985,Kids,Running,Free RN,UNKNOWN,2,0.0,2024-05-16,Online,Bangalore,3419.45,May,2024,Working Day,2
2986,Kids,Basketball,LeBron 20,M,2,0.0,2025-04-10,Online,Pune,2303.27,April,2025,Working Day,2
2987,Women,Soccer,Premier III,L,2,0.0,2024-08-08,Online,Pune,2365.7,August,2024,Working Day,3
2989,Men,Soccer,Mercurial Superfly,M,1,0.0,2024-02-14,Online,Bangalore,2459.52,February,2024,Working Day,1
2990,Kids,Basketball,Kyrie Flytrap,XL,2,0.0,2024-09-23,Retail,Bangalore,570.47,September,2024,Working Day,3
2991,Men,Training,SuperRep Go,M,2,0.0,2024-10-24,Retail,Pune,3772.99,October,2024,Working Day,4
2992,Men,Soccer,Premier III,L,2,0.0,2024-10-24,Online,Kolkata,2276.99,October,2024,Working Day,4
2993,Men,Soccer,Premier III,M,4,0.0,2024-10-13,Retail,Hyderabad,1770.74,October,2024,Weekend,4
2994,Women,Lifestyle,Air Force 1,11,2,0.0,2024-12-07,Retail,Mumbai,2962.69,December,2024,Weekend,4
2995,Kids,Lifestyle,Blazer Mid,L,2,0.0,2025-07-01,Online,Delhi,651.61,July,2025,Working Day,3
2996,Women,Basketball,Air Jordan,11,2,0.0,2025-07-01,Online,Pune,3753.82,July,2025,Working Day,3
2998,Women,Training,Flex Trainer,UNKNOWN,2,0.0,2025-06-05,Online,Delhi,1637.2,June,2025,Working Day,2
3000,Kids,Running,Free RN,M,1,0.0,2024-01-25,Retail,Mumbai,1110.62,January,2024,Working Day,1
3001,Men,Soccer,Premier III,L,2,0.0,2024-01-25,Online,Delhi,362.26,January,2024,Working Day,1
3002,Women,Lifestyle,Waffle One,UNKNOWN,4,0.0,2024-11-22,Retail,Delhi,3535.87,November,2024,Working Day,4
3003,Men,Basketball,Zoom Freak,XL,2,0.0,2023-08-03,Online,Bangalore,646.26,August,2023,Working Day,3
3004,Men,Training,ZoomX Invincible,XL,2,0.0,2025-04-23,Retail,Pune,2708.1,April,2025,Working Day,2
3005,Women,Basketball,Zoom Freak,9,2,0.0,2025-04-23,Online,Delhi,3295.17,April,2025,Working Day,2
3006,Kids,Lifestyle,Blazer Mid,8,4,0.0,2025-05-30,Online,Pune,1932.88,May,2025,Working Day,2
3007,Women,Soccer,Tiempo Legend,12,1,1766.44,2025-05-30,Online,Bangalore,1076.72,May,2025,Working Day,2
3008,Men,Soccer,Phantom GT,UNKNOWN,2,0.0,2024-08-15,Online,Pune,401.12,August,2024,Working Day,3
3009,Men,Lifestyle,Waffle One,L,2,0.0,2024-08-15,Online,Bangalore,3724.01,August,2024,Working Day,3
3010,Women,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2025-05-05,Online,Pune,311.32,May,2025,Working Day,2
3011,Women,Running,Pegasus Turbo,7,1,0.0,2025-06-16,Retail,Hyderabad,3074.24,June,2025,Working Day,2
3012,Men,Lifestyle,Blazer Mid,L,2,0.0,2025-06-16,Retail,Hyderabad,94.77,June,2025,Working Day,2
3013,Kids,Basketball,Zoom Freak,XL,4,0.0,2025-06-16,Retail,Kolkata,1039.09,June,2025,Working Day,2
3014,Men,Running,Air Zoom,UNKNOWN,0,0.0,2025-01-30,Retail,Hyderabad,1004.97,January,2025,Working Day,1
3015,Women,Running,React Infinity,UNKNOWN,1,0.0,2024-08-31,Online,Kolkata,2688.31,August,2024,Weekend,3
3016,Women,Running,Air Zoom,M,0,0.0,2024-08-31,Retail,Bangalore,868.59,August,2024,Weekend,3
3017,Women,Basketball,LeBron 20,6,2,0.0,2024-08-22,Retail,Delhi,3355.12,August,2024,Working Day,3
3018,Kids,Soccer,Premier III,11,2,0.0,2024-08-22,Retail,Kolkata,3364.85,August,2024,Working Day,3
3019,Women,Running,Free RN,XL,2,0.0,2023-12-19,Retail,Kolkata,1316.3,December,2023,Working Day,4
3020,Kids,Lifestyle,Dunk Low,L,1,0.0,2023-09-21,Retail,Hyderabad,493.35,September,2023,Working Day,3
3021,Women,Soccer,Mercurial Superfly,6,4,0.0,2023-09-21,Retail,Hyderabad,3050.7,September,2023,Working Day,3
3022,Kids,Training,ZoomX Invincible,L,1,0.0,2025-05-14,Online,Delhi,271.37,May,2025,Working Day,2
3023,Kids,Basketball,Zoom Freak,UNKNOWN,2,0.0,2024-05-19,Retail,Delhi,708.93,May,2024,Weekend,2
3024,Kids,Running,Free RN,UNKNOWN,2,0.0,2024-12-07,Online,Mumbai,687.3,December,2024,Weekend,4
3025,Kids,Lifestyle,Blazer Mid,L,4,0.0,2024-08-25,Retail,Hyderabad,3005.88,August,2024,Weekend,3
3026,Women,Lifestyle,Blazer Mid,10,2,0.0,2025-03-12,Online,Bangalore,127.25,March,2025,Working Day,1
3027,Women,Training,SuperRep Go,L,2,0.0,2024-10-25,Retail,Delhi,1038.79,October,2024,Working Day,4
3028,Kids,Running,Air Zoom,L,4,0.0,2025-01-29,Retail,Kolkata,471.86,January,2025,Working Day,1
3029,Kids,Training,ZoomX Invincible,M,2,0.0,2023-08-08,Retail,Bangalore,2696.49,August,2023,Working Day,3
3030,Men,Soccer,Mercurial Superfly,UNKNOWN,3,8781.29,2023-08-08,Online,Kolkata,98.19,August,2023,Working Day,3
3031,Kids,Soccer,Premier III,M,4,0.0,2023-10-11,Online,Kolkata,117.68,October,2023,Working Day,4
3032,Men,Running,React Infinity,XL,0,0.0,2025-01-16,Online,Mumbai,450.75,January,2025,Working Day,1
3033,Men,Training,ZoomX Invincible,M,2,0.0,2024-11-21,Retail,Hyderabad,313.58,November,2024,Working Day,4
3034,Men,Soccer,Premier III,M,2,0.0,2024-10-15,Online,Pune,460.06,October,2024,Working Day,4
3035,Kids,Training,Flex Trainer,12,4,0.0,2024-10-15,Retail,Hyderabad,419.24,October,2024,Working Day,4
3036,Kids,Lifestyle,Dunk Low,11,2,0.0,2024-10-15,Retail,Hyderabad,1129.11,October,2024,Working Day,4
3038,Kids,Lifestyle,Air Force 1,M,0,0.0,2025-01-27,Retail,Delhi,1068.18,January,2025,Working Day,1
3039,Kids,Soccer,Premier III,10,2,0.0,2024-03-17,Online,Pune,638.3,March,2024,Weekend,1
3040,Women,Lifestyle,Waffle One,XL,2,0.0,2024-08-12,Online,Hyderabad,3833.04,August,2024,Working Day,3
3041,Kids,Lifestyle,Waffle One,9,2,0.0,2025-01-03,Online,Bangalore,1182.29,January,2025,Working Day,1
3042,Men,Lifestyle,Air Force 1,M,1,0.0,2025-04-11,Online,Delhi,3750.11,April,2025,Working Day,2
3043,Men,Running,React Infinity,L,2,0.0,2025-04-11,Retail,Delhi,147.79,April,2025,Working Day,2
3044,Kids,Lifestyle,Air Force 1,7,3,0.0,2025-05-26,Retail,Hyderabad,931.4,May,2025,Working Day,2
3045,Kids,Soccer,Premier III,XL,1,0.0,2025-05-26,Retail,Bangalore,3809.54,May,2025,Working Day,2
3046,Men,Basketball,Air Jordan,11,2,0.0,2025-05-26,Online,Bangalore,3277.67,May,2025,Working Day,2
3047,Women,Basketball,Kyrie Flytrap,UNKNOWN,3,1852.75,2024-10-14,Online,Hyderabad,960.94,October,2024,Working Day,4
3048,Women,Lifestyle,Waffle One,6,1,0.0,2025-07-17,Retail,Hyderabad,517.17,July,2025,Working Day,3
3049,Kids,Lifestyle,Air Force 1,11,2,0.0,2025-06-22,Online,Pune,156.45,June,2025,Weekend,2
3050,Kids,Basketball,Kyrie Flytrap,UNKNOWN,4,0.0,2024-07-28,Online,Delhi,205.25,July,2024,Weekend,3
3051,Men,Training,Metcon 7,M,2,0.0,2024-07-28,Online,Bangalore,166.42,July,2024,Weekend,3
3052,Kids,Running,React Infinity,M,2,0.0,2025-03-03,Online,Delhi,871.1,March,2025,Working Day,1
3053,Women,Lifestyle,Air Force 1,L,2,0.0,2024-09-18,Retail,Mumbai,1283.62,September,2024,Working Day,3
3054,Men,Soccer,Premier III,M,2,0.0,2024-12-17,Retail,Pune,402.6,December,2024,Working Day,4
3056,Men,Training,ZoomX Invincible,12,2,0.0,2025-01-21,Online,Mumbai,544.14,January,2025,Working Day,1
3057,Women,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2025-01-21,Retail,Bangalore,3693.98,January,2025,Working Day,1
3058,Men,Soccer,Phantom GT,M,1,0.0,2023-08-01,Retail,Kolkata,3860.59,August,2023,Working Day,3
3059,Women,Running,React Infinity,L,3,0.0,2025-06-19,Online,Hyderabad,3692.43,June,2025,Working Day,2
3060,Women,Running,Free RN,L,2,0.0,2024-09-09,Retail,Bangalore,1137.29,September,2024,Working Day,3
3061,Kids,Running,Pegasus Turbo,XL,2,0.0,2025-03-19,Retail,Mumbai,549.05,March,2025,Working Day,1
3062,Women,Soccer,Phantom GT,UNKNOWN,1,3745.62,2025-03-19,Retail,Mumbai,1647.34,March,2025,Working Day,1
3063,Kids,Running,Air Zoom,M,2,0.0,2025-04-20,Online,Mumbai,3674.74,April,2025,Weekend,2
3064,Men,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2024-01-11,Retail,Pune,1048.54,January,2024,Working Day,1
3065,Women,Running,Free RN,12,2,0.0,2024-03-01,Online,Kolkata,3909.92,March,2024,Working Day,1
3066,Kids,Training,ZoomX Invincible,L,2,0.0,2024-03-01,Online,Mumbai,1383.01,March,2024,Working Day,1
3067,Men,Lifestyle,Blazer Mid,9,4,0.0,2024-03-05,Retail,Hyderabad,1939.56,March,2024,Working Day,1
3068,Kids,Lifestyle,Air Force 1,L,4,4088.34,2025-05-25,Online,Delhi,2863.56,May,2025,Weekend,2
3069,Men,Training,Metcon 7,L,1,0.0,2025-04-13,Online,Hyderabad,6.91,April,2025,Weekend,2
3070,Women,Running,Air Zoom,M,2,0.0,2023-10-21,Online,Hyderabad,2150.16,October,2023,Weekend,4
3071,Women,Running,Air Zoom,UNKNOWN,2,0.0,2023-10-21,Online,Mumbai,663.86,October,2023,Weekend,4
3072,Men,Training,Flex Trainer,9,2,0.0,2024-08-26,Retail,Mumbai,2621.5,August,2024,Working Day,3
3073,Men,Training,ZoomX Invincible,UNKNOWN,2,0.0,2025-06-14,Retail,Mumbai,1992.12,June,2025,Weekend,2
3074,Women,Running,Free RN,M,2,0.0,2025-05-28,Online,Hyderabad,1216.34,May,2025,Working Day,2
3075,Kids,Soccer,Premier III,L,2,0.0,2025-05-28,Retail,Mumbai,3594.94,May,2025,Working Day,2
3077,Men,Lifestyle,Dunk Low,XL,2,0.0,2024-09-14,Online,Pune,3700.77,September,2024,Weekend,3
3078,Men,Running,Free RN,M,1,0.0,2024-09-14,Online,Delhi,1820.38,September,2024,Weekend,3
3079,Women,Running,React Infinity,L,2,0.0,2024-01-10,Retail,Bangalore,2815.43,January,2024,Working Day,1
3080,Kids,Running,Air Zoom,L,4,0.0,2025-02-10,Online,Hyderabad,198.0,February,2025,Working Day,1
3081,Kids,Training,Flex Trainer,6,2,0.0,2025-02-10,Retail,Mumbai,3126.66,February,2025,Working Day,1
3082,Men,Training,Metcon 7,L,1,0.0,2024-08-11,Online,Delhi,65.96,August,2024,Weekend,3
3083,Kids,Training,ZoomX Invincible,XL,2,0.0,2024-08-29,Retail,Delhi,1159.57,August,2024,Working Day,3
3084,Women,Lifestyle,Blazer Mid,L,2,0.0,2025-01-08,Retail,Pune,491.85,January,2025,Working Day,1
3085,Men,Soccer,Phantom GT,L,2,0.0,2025-01-08,Online,Delhi,2484.31,January,2025,Working Day,1
3086,Kids,Basketball,Kyrie Flytrap,9,1,0.0,2025-01-08,Retail,Bangalore,592.41,January,2025,Working Day,1
3087,Kids,Lifestyle,Waffle One,M,3,0.0,2025-01-08,Retail,Bangalore,2785.94,January,2025,Working Day,1
3088,Kids,Training,ZoomX Invincible,XL,3,0.0,2025-05-31,Online,Delhi,2418.74,May,2025,Weekend,2
3089,Women,Basketball,Zoom Freak,XL,2,0.0,2025-05-31,Online,Mumbai,2967.22,May,2025,Weekend,2
3090,Women,Basketball,LeBron 20,UNKNOWN,2,0.0,2023-12-11,Retail,Pune,196.88,December,2023,Working Day,4
3091,Women,Basketball,Air Jordan,UNKNOWN,1,6066.79,2025-02-13,Online,Hyderabad,204.77,February,2025,Working Day,1
3092,Kids,Training,Metcon 7,L,2,0.0,2025-03-09,Retail,Kolkata,288.77,March,2025,Weekend,1
3093,Women,Soccer,Tiempo Legend,10,3,0.0,2025-06-29,Retail,Kolkata,28.77,June,2025,Weekend,2
3094,Men,Basketball,Zoom Freak,UNKNOWN,2,0.0,2024-07-11,Online,Delhi,3485.33,July,2024,Working Day,3
3095,Men,Running,Free RN,L,2,0.0,2025-02-16,Retail,Delhi,36.7,February,2025,Weekend,1
3096,Men,Training,ZoomX Invincible,UNKNOWN,4,0.0,2025-03-05,Online,Hyderabad,20.31,March,2025,Working Day,1
3097,Men,Lifestyle,Blazer Mid,L,2,0.0,2025-01-24,Online,Hyderabad,3419.32,January,2025,Working Day,1
3098,Women,Basketball,Kyrie Flytrap,M,2,0.0,2025-04-14,Retail,Kolkata,1090.52,April,2025,Working Day,2
3099,Women,Lifestyle,Waffle One,L,2,0.0,2024-10-21,Online,Mumbai,1720.4,October,2024,Working Day,4
3100,Women,Training,ZoomX Invincible,7,4,0.0,2025-06-30,Retail,Mumbai,1861.15,June,2025,Working Day,2
3102,Kids,Basketball,LeBron 20,M,2,0.0,2025-06-18,Retail,Bangalore,1117.98,June,2025,Working Day,2
3103,Kids,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2025-01-06,Online,Mumbai,1567.18,January,2025,Working Day,1
3104,Men,Running,Free RN,L,0,0.0,2025-02-09,Online,Bangalore,1921.82,February,2025,Weekend,1
3105,Women,Soccer,Phantom GT,L,4,0.0,2024-11-30,Online,Pune,3176.71,November,2024,Weekend,4
3106,Men,Running,Pegasus Turbo,UNKNOWN,2,0.0,2025-03-09,Online,Bangalore,3276.53,March,2025,Weekend,1
3107,Men,Running,Pegasus Turbo,11,2,0.0,2025-03-08,Retail,Hyderabad,694.97,March,2025,Weekend,1
3108,Kids,Soccer,Phantom GT,M,1,0.0,2024-12-16,Online,Mumbai,1350.25,December,2024,Working Day,4
3109,Men,Running,React Infinity,XL,2,0.0,2024-10-13,Retail,Kolkata,492.62,October,2024,Weekend,4
3110,Men,Running,React Infinity,L,2,0.0,2024-10-13,Retail,Mumbai,3977.41,October,2024,Weekend,4
3111,Women,Basketball,Air Jordan,XL,3,0.0,2025-03-27,Retail,Hyderabad,2732.23,March,2025,Working Day,1
3112,Men,Basketball,Kyrie Flytrap,L,1,0.0,2025-03-27,Retail,Delhi,532.65,March,2025,Working Day,1
3113,Women,Soccer,Tiempo Legend,11,2,0.0,2025-03-27,Online,Bangalore,1328.68,March,2025,Working Day,1
3114,Women,Running,React Infinity,L,1,0.0,2025-03-27,Retail,Bangalore,2752.18,March,2025,Working Day,1
3115,Men,Running,React Infinity,6,4,0.0,2024-11-21,Retail,Delhi,693.29,November,2024,Working Day,4
3116,Kids,Basketball,Zoom Freak,M,3,0.0,2024-11-21,Retail,Kolkata,236.15,November,2024,Working Day,4
3117,Men,Basketball,Air Jordan,M,2,0.0,2024-09-21,Retail,Delhi,1181.06,September,2024,Weekend,3
3118,Kids,Lifestyle,Air Force 1,8,2,0.0,2023-08-12,Online,Bangalore,2058.99,August,2023,Weekend,3
3119,Kids,Lifestyle,Air Force 1,UNKNOWN,2,0.0,2023-08-12,Online,Hyderabad,3995.49,August,2023,Weekend,3
3120,Kids,Basketball,Kyrie Flytrap,XL,2,0.0,2025-03-06,Retail,Bangalore,551.46,March,2025,Working Day,1
3121,Kids,Training,Flex Trainer,8,2,0.0,2025-03-06,Online,Kolkata,1345.4,March,2025,Working Day,1
3122,Women,Basketball,Air Jordan,8,1,233.42,2025-05-26,Online,Kolkata,1197.6,May,2025,Working Day,2
3123,Kids,Running,Free RN,L,2,0.0,2025-05-26,Online,Pune,965.5,May,2025,Working Day,2
3124,Kids,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2025-03-31,Online,Delhi,2407.4,March,2025,Working Day,1
3125,Kids,Soccer,Phantom GT,XL,2,0.0,2025-03-10,Online,Bangalore,1561.59,March,2025,Working Day,1
3126,Kids,Running,React Infinity,UNKNOWN,2,0.0,2024-06-10,Online,Bangalore,2772.69,June,2024,Working Day,2
3127,Men,Training,ZoomX Invincible,XL,1,2445.59,2024-10-07,Online,Pune,440.44,October,2024,Working Day,4
3128,Men,Running,Air Zoom,M,2,0.0,2024-01-30,Retail,Kolkata,2219.82,January,2024,Working Day,1
3129,Kids,Basketball,Kyrie Flytrap,XL,2,0.0,2024-01-30,Retail,Delhi,3187.59,January,2024,Working Day,1
3130,Men,Basketball,Air Jordan,XL,2,0.0,2025-05-16,Online,Pune,2868.91,May,2025,Working Day,2
3131,Kids,Training,SuperRep Go,10,2,0.0,2025-05-27,Online,Pune,634.64,May,2025,Working Day,2
3132,Kids,Lifestyle,Dunk Low,UNKNOWN,2,0.0,2025-07-12,Online,Hyderabad,1033.35,July,2025,Weekend,3
3133,Kids,Soccer,Mercurial Superfly,L,2,0.0,2024-04-15,Retail,Delhi,88.55,April,2024,Working Day,2
3134,Men,Basketball,Air Jordan,L,2,0.0,2025-05-14,Retail,Delhi,31.3,May,2025,Working Day,2
3135,Women,Soccer,Mercurial Superfly,XL,3,2525.97,2024-08-28,Online,Pune,2434.87,August,2024,Working Day,3
3136,Kids,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2025-07-08,Retail,Mumbai,518.65,July,2025,Working Day,3
3137,Kids,Soccer,Premier III,UNKNOWN,2,0.0,2025-07-08,Online,Bangalore,659.4,July,2025,Working Day,3
3138,Kids,Lifestyle,Blazer Mid,L,2,0.0,2024-11-09,Online,Hyderabad,3601.48,November,2024,Weekend,4
3139,Kids,Lifestyle,Blazer Mid,XL,2,0.0,2023-11-19,Online,Bangalore,3095.64,November,2023,Weekend,4
3140,Women,Lifestyle,Blazer Mid,L,2,0.0,2023-11-19,Retail,Bangalore,3855.21,November,2023,Weekend,4
3141,Women,Training,ZoomX Invincible,11,1,0.0,2024-10-12,Retail,Kolkata,734.72,October,2024,Weekend,4
3142,Kids,Soccer,Phantom GT,XL,2,0.0,2024-10-12,Online,Delhi,2520.02,October,2024,Weekend,4
3143,Men,Training,Flex Trainer,7,3,236.32,2024-08-23,Online,Mumbai,635.39,August,2024,Working Day,3
3144,Women,Running,Free RN,7,2,0.0,2023-09-11,Retail,Hyderabad,1049.73,September,2023,Working Day,3
3145,Women,Basketball,Air Jordan,9,2,0.0,2025-02-02,Retail,Pune,2527.96,February,2025,Weekend,1
